Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"genus_tuple_Count_('GBIF:2433726', 'Lontra')",0.0001369734356956282,1578,"('GBIF:2433726', 'Lontra')",genus,-0.333333333,-0.166666667,0.3333333333333333,0.1666666666666666,"genus_tuple_Count_('GBIF:2433726', 'Lontra')"
"genus_tuple_Count_('GBIF:2876099', 'Alnus')",0.0001365733080872103,1960,"('GBIF:2876099', 'Alnus')",genus,-0.375,-0.65625,0.375,0.65625,"genus_tuple_Count_('GBIF:2876099', 'Alnus')"
"genus_tuple_Count_('GBIF:2978223', 'Acacia')",0.0001365667543037434,2451,"('GBIF:2978223', 'Acacia')",genus,-0.5,-0.125,0.5,0.125,"genus_tuple_Count_('GBIF:2978223', 'Acacia')"
"genus_tuple_Count_('GBIF:2390749', 'Caranx')",0.0001365192327159803,3639,"('GBIF:2390749', 'Caranx')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2390749', 'Caranx')"
"family_tuple_Count_('GBIF:7809082', 'Pleurosigmataceae')",0.0001364491732547961,1363,"('GBIF:7809082', 'Pleurosigmataceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:7809082', 'Pleurosigmataceae')"
"genus_tuple_Count_('GBIF:9720698', 'Fistularia')",0.0001364131742435315,3156,"('GBIF:9720698', 'Fistularia')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:9720698', 'Fistularia')"
"family_tuple_Count_('GBIF:9549', 'Stichopodidae')",0.0001364058740961291,1257,"('GBIF:9549', 'Stichopodidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:9549', 'Stichopodidae')"
"genus_tuple_Count_('GBIF:2941719', 'Crotalaria')",0.0001362809190647287,2490,"('GBIF:2941719', 'Crotalaria')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2941719', 'Crotalaria')"
"genus_tuple_Count_('GBIF:2224354', 'Paralithodes')",0.0001360751690056204,1950,"('GBIF:2224354', 'Paralithodes')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2224354', 'Paralithodes')"
"genus_tuple_Count_('GBIF:1831127', 'Plutella')",0.0001360280584110524,1783,"('GBIF:1831127', 'Plutella')",genus,0.0,-0.625,0.0,0.625,"genus_tuple_Count_('GBIF:1831127', 'Plutella')"
"genus_tuple_Count_('GBIF:3152094', 'Elaeocarpus')",0.0001356633127616487,2943,"('GBIF:3152094', 'Elaeocarpus')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3152094', 'Elaeocarpus')"
"genus_tuple_Count_('GBIF:1334163', 'Alloxysta')",0.0001354071687296409,3760,"('GBIF:1334163', 'Alloxysta')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:1334163', 'Alloxysta')"
"family_tuple_Count_('GBIF:8577', 'Coenagrionidae')",0.000135050095051391,692,"('GBIF:8577', 'Coenagrionidae')",family,0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:8577', 'Coenagrionidae')"
"family_tuple_Count_('GBIF:3740', 'Bromeliaceae')",0.0001347118067280851,402,"('GBIF:3740', 'Bromeliaceae')",family,-0.5,-0.375,0.5,0.375,"family_tuple_Count_('GBIF:3740', 'Bromeliaceae')"
"genus_tuple_Count_('GBIF:1902873', 'Pteronymia')",0.0001345449954662153,3524,"('GBIF:1902873', 'Pteronymia')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1902873', 'Pteronymia')"
"class_tuple_Count_('GBIF:7073593', 'Phaeophyceae')",0.0001341829021106252,77,"('GBIF:7073593', 'Phaeophyceae')",class,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"class_tuple_Count_('GBIF:7073593', 'Phaeophyceae')"
"genus_tuple_Count_('GBIF:1924233', 'Terra')",0.000133832777624234,2711,"('GBIF:1924233', 'Terra')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1924233', 'Terra')"
"order_tuple_Count_('GBIF:787', 'Plecoptera')",0.0001334352722361731,306,"('GBIF:787', 'Plecoptera')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:787', 'Plecoptera')"
"family_tuple_Count_('GBIF:2464897', 'Boidae')",0.0001334149644492542,762,"('GBIF:2464897', 'Boidae')",family,-0.125,-0.083333333,0.125,0.083333333,"family_tuple_Count_('GBIF:2464897', 'Boidae')"
"genus_tuple_Count_('GBIF:2341074', 'Albula')",0.0001333612453887206,1926,"('GBIF:2341074', 'Albula')",genus,0.25,-0.375,0.25,0.375,"genus_tuple_Count_('GBIF:2341074', 'Albula')"
"family_tuple_Count_('GBIF:9701', 'Canidae')",0.0001333515830436899,542,"('GBIF:9701', 'Canidae')",family,-0.314814815,-0.62962963,0.3148148148148148,0.6296296296296297,"family_tuple_Count_('GBIF:9701', 'Canidae')"
"family_tuple_Count_('GBIF:9524', 'Strongylocentrotidae')",0.0001333333498283755,1123,"('GBIF:9524', 'Strongylocentrotidae')",family,0.0,0.0,0.0,0.0,"family_tuple_Count_('GBIF:9524', 'Strongylocentrotidae')"
"genus_tuple_Count_('GBIF:2562525', 'Claviceps')",0.000133229905250771,1511,"('GBIF:2562525', 'Claviceps')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2562525', 'Claviceps')"
"family_tuple_Count_('GBIF:5877', 'Rajidae')",0.0001331597047444341,590,"('GBIF:5877', 'Rajidae')",family,1.0,0.3333333333333333,1.0,0.3333333333333333,"family_tuple_Count_('GBIF:5877', 'Rajidae')"
"genus_tuple_Count_('GBIF:2498190', 'Branta')",0.0001329053435469779,1408,"('GBIF:2498190', 'Branta')",genus,-0.5,-0.0625,0.5,0.0625,"genus_tuple_Count_('GBIF:2498190', 'Branta')"
"genus_tuple_Count_('GBIF:2882411', 'Nymphaea')",0.0001326480632596583,1858,"('GBIF:2882411', 'Nymphaea')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2882411', 'Nymphaea')"
"family_tuple_Count_('GBIF:5603', 'Loveniidae')",0.0001324978193781144,1218,"('GBIF:5603', 'Loveniidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5603', 'Loveniidae')"
"genus_tuple_Count_('GBIF:2410910', 'Mallotus')",0.000131645674730404,1937,"('GBIF:2410910', 'Mallotus')",genus,-1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2410910', 'Mallotus')"
"genus_tuple_Count_('GBIF:2398767', 'Stegastes')",0.0001315037022980185,3636,"('GBIF:2398767', 'Stegastes')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:2398767', 'Stegastes')"
"family_tuple_Count_('GBIF:6711', 'Paeoniaceae')",0.0001313554905609121,639,"('GBIF:6711', 'Paeoniaceae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:6711', 'Paeoniaceae')"
"genus_tuple_Count_('GBIF:2436602', 'Macaca')",0.0001309556611849863,1873,"('GBIF:2436602', 'Macaca')",genus,-0.090909091,-0.363636364,0.090909091,0.3636363636363636,"genus_tuple_Count_('GBIF:2436602', 'Macaca')"
"genus_tuple_Count_('GBIF:5229166', 'Milvus')",0.0001307856700336379,1919,"('GBIF:5229166', 'Milvus')",genus,0.3333333333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:5229166', 'Milvus')"
"genus_tuple_Count_('GBIF:7131431', 'Varronia')",0.0001305578056268082,3082,"('GBIF:7131431', 'Varronia')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:7131431', 'Varronia')"
"genus_tuple_Count_('GBIF:2642861', 'Caulerpa')",0.0001304614437936001,2083,"('GBIF:2642861', 'Caulerpa')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:2642861', 'Caulerpa')"
"genus_tuple_Count_('GBIF:2419848', 'Leucoraja')",0.0001303403539668039,1748,"('GBIF:2419848', 'Leucoraja')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2419848', 'Leucoraja')"
"genus_tuple_Count_('GBIF:5213908', 'Citharus')",0.0001300444247001511,3271,"('GBIF:5213908', 'Citharus')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:5213908', 'Citharus')"
"genus_tuple_Count_('GBIF:3127469', 'Centaurea')",0.0001299625590376931,1953,"('GBIF:3127469', 'Centaurea')",genus,0.15625,-0.5625,0.15625,0.5625,"genus_tuple_Count_('GBIF:3127469', 'Centaurea')"
"family_tuple_Count_('GBIF:5467', 'Ochotonidae')",0.0001296532290829806,1030,"('GBIF:5467', 'Ochotonidae')",family,-0.6,-0.6,0.6,0.6,"family_tuple_Count_('GBIF:5467', 'Ochotonidae')"
BERTopics_B8,0.0001296079527702731,7862,B8,tdt_bt,-0.3875,-0.725,0.3875,0.725,BERTopics_B8
"genus_tuple_Count_('GBIF:2704913', 'Festuca')",0.0001295124567130101,1840,"('GBIF:2704913', 'Festuca')",genus,0.1363636363636363,-0.636363636,0.1363636363636363,0.6363636363636364,"genus_tuple_Count_('GBIF:2704913', 'Festuca')"
"genus_tuple_Count_('GBIF:2433096', 'Saccopteryx')",0.0001293711619904581,2393,"('GBIF:2433096', 'Saccopteryx')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:2433096', 'Saccopteryx')"
"genus_tuple_Count_('GBIF:2326558', 'Galathowenia')",0.0001291573276658014,3294,"('GBIF:2326558', 'Galathowenia')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2326558', 'Galathowenia')"
"genus_tuple_Count_('GBIF:2393893', 'Sparisoma')",0.0001291551490294893,2394,"('GBIF:2393893', 'Sparisoma')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:2393893', 'Sparisoma')"
"genus_tuple_Count_('GBIF:2889372', 'Fagopyrum')",0.0001288348859902121,2984,"('GBIF:2889372', 'Fagopyrum')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2889372', 'Fagopyrum')"
"genus_tuple_Count_('GBIF:7563837', 'Galeocerdo')",0.0001288148715845211,3573,"('GBIF:7563837', 'Galeocerdo')",genus,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:7563837', 'Galeocerdo')"
"family_tuple_Count_('GBIF:7191', 'Hemiramphidae')",0.0001287076612140516,797,"('GBIF:7191', 'Hemiramphidae')",family,0.0,0.0,0.0,0.0,"family_tuple_Count_('GBIF:7191', 'Hemiramphidae')"
"phylum_tuple_Count_('GBIF:74', 'Sipuncula')",0.0001285636903791953,39,"('GBIF:74', 'Sipuncula')",phylum,-1.0,1.0,1.0,1.0,"phylum_tuple_Count_('GBIF:74', 'Sipuncula')"
"genus_tuple_Count_('GBIF:3195785', 'Lessonia')",0.000128526110563483,3397,"('GBIF:3195785', 'Lessonia')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3195785', 'Lessonia')"
"genus_tuple_Count_('GBIF:2361601', 'Labeo')",0.0001284312029118419,3560,"('GBIF:2361601', 'Labeo')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2361601', 'Labeo')"
"genus_tuple_Count_('GBIF:3155252', 'Annona')",0.0001281678809676731,2448,"('GBIF:3155252', 'Annona')",genus,-0.333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:3155252', 'Annona')"
"genus_tuple_Count_('GBIF:2372271', 'Oreochromis')",0.0001276697598001737,2226,"('GBIF:2372271', 'Oreochromis')",genus,-0.333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2372271', 'Oreochromis')"
"order_tuple_Count_('GBIF:1096', 'Chaetocerotales')",0.0001271044190328427,354,"('GBIF:1096', 'Chaetocerotales')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:1096', 'Chaetocerotales')"
"family_tuple_Count_('GBIF:2198', 'Rhincodontidae')",0.0001270497880631534,1266,"('GBIF:2198', 'Rhincodontidae')",family,0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:2198', 'Rhincodontidae')"
"genus_tuple_Count_('GBIF:2702102', 'Typha')",0.0001269931986308723,2721,"('GBIF:2702102', 'Typha')",genus,0.3333333333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2702102', 'Typha')"
"genus_tuple_Count_('GBIF:2139925', 'Tegenaria')",0.0001267850870919909,2637,"('GBIF:2139925', 'Tegenaria')",genus,-0.333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2139925', 'Tegenaria')"
"genus_tuple_Count_('GBIF:3256512', 'Melinaea')",0.0001267046557795401,2499,"('GBIF:3256512', 'Melinaea')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3256512', 'Melinaea')"
"order_tuple_Count_('GBIF:881', 'Torpediniformes')",0.0001263887246096519,324,"('GBIF:881', 'Torpediniformes')",order,1.0,1.0,1.0,1.0,"order_tuple_Count_('GBIF:881', 'Torpediniformes')"
BERTopics_B56,0.0001263810928911852,7888,B56,tdt_bt,0.7142857142857143,-0.428571429,0.7142857142857143,0.4285714285714285,BERTopics_B56
"family_tuple_Count_('GBIF:2398', 'Anacardiaceae')",0.00012636493070894,401,"('GBIF:2398', 'Anacardiaceae')",family,-0.321428571,-0.5,0.3214285714285714,0.5,"family_tuple_Count_('GBIF:2398', 'Anacardiaceae')"
"genus_tuple_Count_('GBIF:2864082', 'Posidonia')",0.0001258672942347203,2080,"('GBIF:2864082', 'Posidonia')",genus,0.2777777777777778,-0.777777778,0.2777777777777778,0.7777777777777778,"genus_tuple_Count_('GBIF:2864082', 'Posidonia')"
"family_tuple_Count_('GBIF:7662', 'Esocidae')",0.0001254697162398727,471,"('GBIF:7662', 'Esocidae')",family,-0.157894737,-0.710526316,0.1578947368421052,0.7105263157894737,"family_tuple_Count_('GBIF:7662', 'Esocidae')"
"genus_tuple_Count_('GBIF:9266642', 'Eunotogramma')",0.0001254556752853624,3804,"('GBIF:9266642', 'Eunotogramma')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:9266642', 'Eunotogramma')"
"genus_tuple_Count_('GBIF:4650818', 'Specioporus')",0.0001254531966986757,3287,"('GBIF:4650818', 'Specioporus')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:4650818', 'Specioporus')"
"genus_tuple_Count_('GBIF:1237612', 'Hylobius')",0.0001251369009394609,2771,"('GBIF:1237612', 'Hylobius')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:1237612', 'Hylobius')"
"genus_tuple_Count_('GBIF:2327518', 'Ditrupa')",0.0001244221998375656,3290,"('GBIF:2327518', 'Ditrupa')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2327518', 'Ditrupa')"
"kingdom_tuple_Count_('GBIF:7', 'Protozoa')",0.0001241988552609759,5,"('GBIF:7', 'Protozoa')",kingdom,0.2,-1.0,0.2,1.0,"kingdom_tuple_Count_('GBIF:7', 'Protozoa')"
"genus_tuple_Count_('GBIF:2279143', 'Holothuria')",0.0001238506150096523,3471,"('GBIF:2279143', 'Holothuria')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2279143', 'Holothuria')"
"family_tuple_Count_('GBIF:6852', 'Dreissenidae')",0.0001232154600345301,683,"('GBIF:6852', 'Dreissenidae')",family,0.3333333333333333,-1.0,0.3333333333333333,1.0,"family_tuple_Count_('GBIF:6852', 'Dreissenidae')"
"genus_tuple_Count_('GBIF:2452958', 'Dispholidus')",0.0001231814591180434,2864,"('GBIF:2452958', 'Dispholidus')",genus,-1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2452958', 'Dispholidus')"
"genus_tuple_Count_('GBIF:2409326', 'Platichthys')",0.0001227803601758399,2332,"('GBIF:2409326', 'Platichthys')",genus,-0.125,0.0,0.125,0.0,"genus_tuple_Count_('GBIF:2409326', 'Platichthys')"
"phylum_tuple_Count_('GBIF:35', 'Bryophyta')",0.0001224136990667867,30,"('GBIF:35', 'Bryophyta')",phylum,0.6666666666666666,-0.5,0.6666666666666666,0.5,"phylum_tuple_Count_('GBIF:35', 'Bryophyta')"
"genus_tuple_Count_('GBIF:8018537', 'Mycobacterium')",0.0001221778625375338,2714,"('GBIF:8018537', 'Mycobacterium')",genus,-0.75,0.0,0.75,0.0,"genus_tuple_Count_('GBIF:8018537', 'Mycobacterium')"
"family_tuple_Count_('GBIF:4251', 'Blenniidae')",0.000122042946816148,1100,"('GBIF:4251', 'Blenniidae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:4251', 'Blenniidae')"
"genus_tuple_Count_('GBIF:1758873', 'Eupsilia')",0.0001219876962680335,3437,"('GBIF:1758873', 'Eupsilia')",genus,1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:1758873', 'Eupsilia')"
"genus_tuple_Count_('GBIF:3173330', 'Buddleja')",0.0001217357671535652,1714,"('GBIF:3173330', 'Buddleja')",genus,-0.333333333,0.0,0.3333333333333333,0.0,"genus_tuple_Count_('GBIF:3173330', 'Buddleja')"
"genus_tuple_Count_('GBIF:2518181', 'Saccharomyces')",0.000121321756662143,2695,"('GBIF:2518181', 'Saccharomyces')",genus,0.3333333333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2518181', 'Saccharomyces')"
"genus_tuple_Count_('GBIF:2441143', 'Aepyceros')",0.0001211482539540386,1718,"('GBIF:2441143', 'Aepyceros')",genus,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2441143', 'Aepyceros')"
"order_tuple_Count_('GBIF:551', 'Alismatales')",0.0001207118870209647,124,"('GBIF:551', 'Alismatales')",order,-0.368421053,-0.578947368,0.3684210526315789,0.5789473684210527,"order_tuple_Count_('GBIF:551', 'Alismatales')"
"genus_tuple_Count_('GBIF:5219234', 'Vulpes')",0.0001205067444452193,1629,"('GBIF:5219234', 'Vulpes')",genus,-0.333333333,-0.555555556,0.3333333333333333,0.5555555555555556,"genus_tuple_Count_('GBIF:5219234', 'Vulpes')"
"family_tuple_Count_('GBIF:9350', 'Sturnidae')",0.0001204344180323652,442,"('GBIF:9350', 'Sturnidae')",family,-0.7,-0.666666667,0.7,0.6666666666666666,"family_tuple_Count_('GBIF:9350', 'Sturnidae')"
"genus_tuple_Count_('GBIF:1829391', 'Leucoptera')",0.0001199683943402435,2790,"('GBIF:1829391', 'Leucoptera')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1829391', 'Leucoptera')"
"genus_tuple_Count_('GBIF:4845041', 'Leuconotopicus')",0.0001199617679011464,2311,"('GBIF:4845041', 'Leuconotopicus')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:4845041', 'Leuconotopicus')"
"order_tuple_Count_('GBIF:7192755', 'Procellariiformes')",0.0001194934518966064,134,"('GBIF:7192755', 'Procellariiformes')",order,-0.134615385,-0.807692308,0.1346153846153846,0.8076923076923077,"order_tuple_Count_('GBIF:7192755', 'Procellariiformes')"
"genus_tuple_Count_('GBIF:1926818', 'Lycaeides')",0.0001194439791456051,3473,"('GBIF:1926818', 'Lycaeides')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1926818', 'Lycaeides')"
"genus_tuple_Count_('GBIF:2913027', 'Galium')",0.0001193704956322563,3161,"('GBIF:2913027', 'Galium')",genus,0.6666666666666666,-0.333333333,0.6666666666666666,0.3333333333333333,"genus_tuple_Count_('GBIF:2913027', 'Galium')"
"genus_tuple_Count_('GBIF:2730118', 'Eriophorum')",0.0001193609532339864,2035,"('GBIF:2730118', 'Eriophorum')",genus,0.5,-0.75,0.5,0.75,"genus_tuple_Count_('GBIF:2730118', 'Eriophorum')"
"genus_tuple_Count_('GBIF:2481517', 'Calonectris')",0.0001193410585382405,2147,"('GBIF:2481517', 'Calonectris')",genus,0.3,-0.4,0.3,0.4,"genus_tuple_Count_('GBIF:2481517', 'Calonectris')"
"family_tuple_Count_('GBIF:8084', 'Mycobacteriaceae')",0.0001193175492819335,1004,"('GBIF:8084', 'Mycobacteriaceae')",family,-0.75,0.0,0.75,0.0,"family_tuple_Count_('GBIF:8084', 'Mycobacteriaceae')"
"family_tuple_Count_('GBIF:2393', 'Acanthaceae')",0.0001192099962326686,640,"('GBIF:2393', 'Acanthaceae')",family,-0.375,-0.5,0.375,0.5,"family_tuple_Count_('GBIF:2393', 'Acanthaceae')"
"family_tuple_Count_('GBIF:4605638', 'Clavatulidae')",0.0001191980098366163,807,"('GBIF:4605638', 'Clavatulidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4605638', 'Clavatulidae')"
"family_tuple_Count_('GBIF:5864486', 'Cercopagidae')",0.0001191875664808559,1254,"('GBIF:5864486', 'Cercopagidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5864486', 'Cercopagidae')"
"family_tuple_Count_('GBIF:9379', 'Leporidae')",0.000118956796481635,475,"('GBIF:9379', 'Leporidae')",family,-0.529411765,-0.352941176,0.5294117647058824,0.3529411764705882,"family_tuple_Count_('GBIF:9379', 'Leporidae')"
"phylum_tuple_Count_('GBIF:8376456', 'Foraminifera')",0.0001187697100422386,24,"('GBIF:8376456', 'Foraminifera')",phylum,1.0,0.0,1.0,0.0,"phylum_tuple_Count_('GBIF:8376456', 'Foraminifera')"
"genus_tuple_Count_('GBIF:2415773', 'Micromesistius')",0.0001181062182294656,1945,"('GBIF:2415773', 'Micromesistius')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2415773', 'Micromesistius')"
"family_tuple_Count_('GBIF:8214718', 'Anomoeoneidaceae')",0.0001180637031020775,1365,"('GBIF:8214718', 'Anomoeoneidaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8214718', 'Anomoeoneidaceae')"
"phylum_tuple_Count_('GBIF:7501587', 'Microsporidia')",0.0001180532427658719,37,"('GBIF:7501587', 'Microsporidia')",phylum,1.0,-1.0,1.0,1.0,"phylum_tuple_Count_('GBIF:7501587', 'Microsporidia')"
"genus_tuple_Count_('GBIF:3117399', 'Bellis')",0.0001180131583016078,1635,"('GBIF:3117399', 'Bellis')",genus,-0.142857143,-0.714285714,0.1428571428571428,0.7142857142857143,"genus_tuple_Count_('GBIF:3117399', 'Bellis')"
"genus_tuple_Count_('GBIF:2883026', 'Rhododendron')",0.0001177860580051946,1471,"('GBIF:2883026', 'Rhododendron')",genus,-0.111111111,-0.611111111,0.1111111111111111,0.6111111111111112,"genus_tuple_Count_('GBIF:2883026', 'Rhododendron')"
"genus_tuple_Count_('GBIF:2440482', 'Orcinus')",0.0001176277581087146,1527,"('GBIF:2440482', 'Orcinus')",genus,0.375,-0.75,0.375,0.75,"genus_tuple_Count_('GBIF:2440482', 'Orcinus')"
"genus_tuple_Count_('GBIF:3171192', 'Agalinis')",0.0001176005067786935,2341,"('GBIF:3171192', 'Agalinis')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3171192', 'Agalinis')"
"genus_tuple_Count_('GBIF:2437231', 'Cynomys')",0.0001172124185670181,1915,"('GBIF:2437231', 'Cynomys')",genus,0.5,-1.0,0.5,1.0,"genus_tuple_Count_('GBIF:2437231', 'Cynomys')"
"genus_tuple_Count_('GBIF:2926895', 'Teucrium')",0.0001169845102951074,2012,"('GBIF:2926895', 'Teucrium')",genus,0.75,-0.583333333,0.75,0.5833333333333334,"genus_tuple_Count_('GBIF:2926895', 'Teucrium')"
"genus_tuple_Count_('GBIF:2457193', 'Spilotes')",0.0001166445348011943,1988,"('GBIF:2457193', 'Spilotes')",genus,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2457193', 'Spilotes')"
"family_tuple_Count_('GBIF:9348', 'Strigidae')",0.0001160906757602581,562,"('GBIF:9348', 'Strigidae')",family,-0.411764706,-0.676470588,0.4117647058823529,0.6764705882352942,"family_tuple_Count_('GBIF:9348', 'Strigidae')"
"genus_tuple_Count_('GBIF:2427046', 'Lithobates')",0.0001157260036831477,1900,"('GBIF:2427046', 'Lithobates')",genus,0.0,-0.666666667,0.0,0.6666666666666666,"genus_tuple_Count_('GBIF:2427046', 'Lithobates')"
"genus_tuple_Count_('GBIF:2882396', 'Ceratophyllum')",0.000115354902395664,1855,"('GBIF:2882396', 'Ceratophyllum')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2882396', 'Ceratophyllum')"
"genus_tuple_Count_('GBIF:2433485', 'Phoca')",0.0001150587734690712,3628,"('GBIF:2433485', 'Phoca')",genus,-0.333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2433485', 'Phoca')"
"genus_tuple_Count_('GBIF:2077641', 'Macrosiphum')",0.000115036568544086,3753,"('GBIF:2077641', 'Macrosiphum')",genus,1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2077641', 'Macrosiphum')"
"genus_tuple_Count_('GBIF:2925398', 'Avicennia')",0.0001149028210793502,1832,"('GBIF:2925398', 'Avicennia')",genus,-0.375,-0.5,0.375,0.5,"genus_tuple_Count_('GBIF:2925398', 'Avicennia')"
"genus_tuple_Count_('GBIF:3057454', 'Croton')",0.0001148906410803599,1431,"('GBIF:3057454', 'Croton')",genus,0.0,-1.0,0.0,1.0,"genus_tuple_Count_('GBIF:3057454', 'Croton')"
"family_tuple_Count_('GBIF:7334', 'Engraulidae')",0.0001145463402218535,516,"('GBIF:7334', 'Engraulidae')",family,0.1388888888888889,-0.333333333,0.1388888888888889,0.3333333333333333,"family_tuple_Count_('GBIF:7334', 'Engraulidae')"
"family_tuple_Count_('GBIF:7682', 'Amaryllidaceae')",0.0001144668983399202,1237,"('GBIF:7682', 'Amaryllidaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7682', 'Amaryllidaceae')"
"order_tuple_Count_('GBIF:9382199', 'Synallactida')",0.0001144014251154307,347,"('GBIF:9382199', 'Synallactida')",order,1.0,1.0,1.0,1.0,"order_tuple_Count_('GBIF:9382199', 'Synallactida')"
