Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
BERTopics_B24,0.0002243543473973489,7852,B24,tdt_bt,-0.142857143,-0.571428571,0.1428571428571428,0.5714285714285714,BERTopics_B24
"family_tuple_Count_('GBIF:5282', 'Scolopacidae')",0.000223730112671455,536,"('GBIF:5282', 'Scolopacidae')",family,-0.071428571,-0.821428571,0.071428571,0.8214285714285714,"family_tuple_Count_('GBIF:5282', 'Scolopacidae')"
"genus_tuple_Count_('GBIF:2261760', 'Corallium')",0.0002227459923609125,1600,"('GBIF:2261760', 'Corallium')",genus,0.1875,-0.75,0.1875,0.75,"genus_tuple_Count_('GBIF:2261760', 'Corallium')"
"genus_tuple_Count_('GBIF:2145927', 'Pardosa')",0.0002218799571126099,1994,"('GBIF:2145927', 'Pardosa')",genus,-0.333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:2145927', 'Pardosa')"
"order_tuple_Count_('GBIF:789', 'Odonata')",0.0002211355468069437,218,"('GBIF:789', 'Odonata')",order,-0.5,-0.5,0.5,0.5,"order_tuple_Count_('GBIF:789', 'Odonata')"
"genus_tuple_Count_('GBIF:7493935', 'Eucalyptus')",0.0002205916417372472,1453,"('GBIF:7493935', 'Eucalyptus')",genus,0.035714286,-0.571428571,0.035714286,0.5714285714285714,"genus_tuple_Count_('GBIF:7493935', 'Eucalyptus')"
"genus_tuple_Count_('GBIF:2984934', 'Theobroma')",0.0002201239689551189,2280,"('GBIF:2984934', 'Theobroma')",genus,0.090909091,-0.318181818,0.090909091,0.3181818181818182,"genus_tuple_Count_('GBIF:2984934', 'Theobroma')"
"family_tuple_Count_('GBIF:5353', 'Juncaceae')",0.0002182333935534452,632,"('GBIF:5353', 'Juncaceae')",family,0.3055555555555556,-0.444444444,0.3055555555555556,0.4444444444444444,"family_tuple_Count_('GBIF:5353', 'Juncaceae')"
"family_tuple_Count_('GBIF:8522', 'Cichlidae')",0.0002181699272793839,382,"('GBIF:8522', 'Cichlidae')",family,-0.3,-0.6,0.3,0.6,"family_tuple_Count_('GBIF:8522', 'Cichlidae')"
"genus_tuple_Count_('GBIF:2435194', 'Panthera')",0.0002162316116059664,1715,"('GBIF:2435194', 'Panthera')",genus,0.0,-0.035714286,0.0,0.035714286,"genus_tuple_Count_('GBIF:2435194', 'Panthera')"
"family_tuple_Count_('GBIF:3111', 'Capparaceae')",0.0002154063387714254,712,"('GBIF:3111', 'Capparaceae')",family,-0.428571429,-0.428571429,0.4285714285714285,0.4285714285714285,"family_tuple_Count_('GBIF:3111', 'Capparaceae')"
"class_tuple_Count_('GBIF:320', 'Sordariomycetes')",0.0002135532397690702,67,"('GBIF:320', 'Sordariomycetes')",class,0.0,-1.0,0.0,1.0,"class_tuple_Count_('GBIF:320', 'Sordariomycetes')"
"family_tuple_Count_('GBIF:3958', 'Coralliidae')",0.0002126813749487048,520,"('GBIF:3958', 'Coralliidae')",family,0.1875,-0.75,0.1875,0.75,"family_tuple_Count_('GBIF:3958', 'Coralliidae')"
"family_tuple_Count_('GBIF:2384', 'Cannabaceae')",0.0002100253878978809,463,"('GBIF:2384', 'Cannabaceae')",family,-0.178571429,-0.30952381,0.1785714285714285,0.3095238095238095,"family_tuple_Count_('GBIF:2384', 'Cannabaceae')"
"family_tuple_Count_('GBIF:9241', 'Poritidae')",0.000207934901836331,521,"('GBIF:9241', 'Poritidae')",family,0.1428571428571428,-0.142857143,0.1428571428571428,0.1428571428571428,"family_tuple_Count_('GBIF:9241', 'Poritidae')"
BERTopics_B37,0.0002076536983306376,7856,B37,tdt_bt,-0.184210526,-0.657894737,0.1842105263157894,0.6578947368421053,BERTopics_B37
"genus_tuple_Count_('GBIF:2433867', 'Meles')",0.0002068338020745288,1758,"('GBIF:2433867', 'Meles')",genus,-1.0,0.2,1.0,0.2,"genus_tuple_Count_('GBIF:2433867', 'Meles')"
"genus_tuple_Count_('GBIF:2495404', 'Columba')",0.0002064811091955152,1396,"('GBIF:2495404', 'Columba')",genus,-0.272727273,-0.818181818,0.2727272727272727,0.8181818181818182,"genus_tuple_Count_('GBIF:2495404', 'Columba')"
"family_tuple_Count_('GBIF:6950', 'Geometridae')",0.0002058214700366738,529,"('GBIF:6950', 'Geometridae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6950', 'Geometridae')"
"class_tuple_Count_('GBIF:206', 'Anthozoa')",0.0002055270141705922,42,"('GBIF:206', 'Anthozoa')",class,-0.25,-0.375,0.25,0.375,"class_tuple_Count_('GBIF:206', 'Anthozoa')"
"genus_tuple_Count_('GBIF:3221780', 'Escherichia')",0.0002052448097251358,1894,"('GBIF:3221780', 'Escherichia')",genus,0.6666666666666666,-0.5,0.6666666666666666,0.5,"genus_tuple_Count_('GBIF:3221780', 'Escherichia')"
"family_tuple_Count_('GBIF:9351', 'Sulidae')",0.0002049424472556127,622,"('GBIF:9351', 'Sulidae')",family,0.0,-0.5,0.0,0.5,"family_tuple_Count_('GBIF:9351', 'Sulidae')"
"genus_tuple_Count_('GBIF:2882813', 'Vaccinium')",0.0002042019039068402,1878,"('GBIF:2882813', 'Vaccinium')",genus,0.3333333333333333,-0.666666667,0.3333333333333333,0.6666666666666666,"genus_tuple_Count_('GBIF:2882813', 'Vaccinium')"
"family_tuple_Count_('GBIF:2430', 'Onagraceae')",0.0002028636789792291,654,"('GBIF:2430', 'Onagraceae')",family,0.066666667,-0.266666667,0.066666667,0.2666666666666666,"family_tuple_Count_('GBIF:2430', 'Onagraceae')"
"family_tuple_Count_('GBIF:6918', 'Tachinidae')",0.0001973475664894557,612,"('GBIF:6918', 'Tachinidae')",family,0.3333333333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"family_tuple_Count_('GBIF:6918', 'Tachinidae')"
"family_tuple_Count_('GBIF:9115', 'Scincidae')",0.0001964089508685697,508,"('GBIF:9115', 'Scincidae')",family,-0.6,-0.2,0.6,0.2,"family_tuple_Count_('GBIF:9115', 'Scincidae')"
"genus_tuple_Count_('GBIF:2864082', 'Posidonia')",0.0001946707618574054,2080,"('GBIF:2864082', 'Posidonia')",genus,0.2777777777777778,-0.777777778,0.2777777777777778,0.7777777777777778,"genus_tuple_Count_('GBIF:2864082', 'Posidonia')"
"genus_tuple_Count_('GBIF:8079058', 'Potentilla')",0.0001946598363736766,2526,"('GBIF:8079058', 'Potentilla')",genus,0.5625,-0.25,0.5625,0.25,"genus_tuple_Count_('GBIF:8079058', 'Potentilla')"
"genus_tuple_Count_('GBIF:2117019', 'Macrocyclops')",0.0001944486823129195,1803,"('GBIF:2117019', 'Macrocyclops')",genus,-0.142857143,-0.285714286,0.1428571428571428,0.2857142857142857,"genus_tuple_Count_('GBIF:2117019', 'Macrocyclops')"
"genus_tuple_Count_('GBIF:3127469', 'Centaurea')",0.0001942504174464347,1953,"('GBIF:3127469', 'Centaurea')",genus,0.15625,-0.5625,0.15625,0.5625,"genus_tuple_Count_('GBIF:3127469', 'Centaurea')"
"family_tuple_Count_('GBIF:2464897', 'Boidae')",0.0001926671303625224,762,"('GBIF:2464897', 'Boidae')",family,-0.125,-0.083333333,0.125,0.083333333,"family_tuple_Count_('GBIF:2464897', 'Boidae')"
"family_tuple_Count_('GBIF:4434', 'Gammaridae')",0.0001920479471563215,440,"('GBIF:4434', 'Gammaridae')",family,-0.681818182,-1.0,0.6818181818181818,1.0,"family_tuple_Count_('GBIF:4434', 'Gammaridae')"
"order_tuple_Count_('GBIF:632', 'Volvocales')",0.0001900490085752983,227,"('GBIF:632', 'Volvocales')",order,-0.125,-0.5,0.125,0.5,"order_tuple_Count_('GBIF:632', 'Volvocales')"
"order_tuple_Count_('GBIF:772', 'Tetraodontiformes')",0.0001898374416564463,234,"('GBIF:772', 'Tetraodontiformes')",order,0.0,-0.875,0.0,0.875,"order_tuple_Count_('GBIF:772', 'Tetraodontiformes')"
"order_tuple_Count_('GBIF:1047', 'Pleosporales')",0.0001886503220739629,344,"('GBIF:1047', 'Pleosporales')",order,1.0,-0.5,1.0,0.5,"order_tuple_Count_('GBIF:1047', 'Pleosporales')"
"order_tuple_Count_('GBIF:687', 'Cyclopoida')",0.0001877192708844157,203,"('GBIF:687', 'Cyclopoida')",order,-0.333333333,-0.5,0.3333333333333333,0.5,"order_tuple_Count_('GBIF:687', 'Cyclopoida')"
"family_tuple_Count_('GBIF:6871', 'Ostreidae')",0.000185870235851328,848,"('GBIF:6871', 'Ostreidae')",family,0.15,0.0,0.15,0.0,"family_tuple_Count_('GBIF:6871', 'Ostreidae')"
BERTopics_B35,0.0001857414945843958,7876,B35,tdt_bt,0.066666667,-0.733333333,0.066666667,0.7333333333333333,BERTopics_B35
"order_tuple_Count_('GBIF:724', 'Piciformes')",0.0001843060438314596,253,"('GBIF:724', 'Piciformes')",order,-1.0,0.0,1.0,0.0,"order_tuple_Count_('GBIF:724', 'Piciformes')"
"family_tuple_Count_('GBIF:9333', 'Picidae')",0.0001835859417405166,838,"('GBIF:9333', 'Picidae')",family,-1.0,-0.333333333,1.0,0.3333333333333333,"family_tuple_Count_('GBIF:9333', 'Picidae')"
BERTopics_B31,0.0001834692720934072,7884,B31,tdt_bt,0.125,-0.416666667,0.125,0.4166666666666667,BERTopics_B31
"family_tuple_Count_('GBIF:9469', 'Talpidae')",0.0001833781186901358,814,"('GBIF:9469', 'Talpidae')",family,1.0,-0.875,1.0,0.875,"family_tuple_Count_('GBIF:9469', 'Talpidae')"
"genus_tuple_Count_('GBIF:1228020', 'Dendroctonus')",0.0001821683739968397,1971,"('GBIF:1228020', 'Dendroctonus')",genus,0.7142857142857143,0.0,0.7142857142857143,0.0,"genus_tuple_Count_('GBIF:1228020', 'Dendroctonus')"
"order_tuple_Count_('GBIF:9301143', 'Unionida')",0.0001820950021000107,159,"('GBIF:9301143', 'Unionida')",order,-0.125,0.3333333333333333,0.125,0.3333333333333333,"order_tuple_Count_('GBIF:9301143', 'Unionida')"
"genus_tuple_Count_('GBIF:2346676', 'Clupea')",0.0001812613263708617,2102,"('GBIF:2346676', 'Clupea')",genus,0.0172413793103448,-0.379310345,0.0172413793103448,0.3793103448275862,"genus_tuple_Count_('GBIF:2346676', 'Clupea')"
"class_tuple_Count_('GBIF:281', 'Branchiopoda')",0.0001810597697503731,68,"('GBIF:281', 'Branchiopoda')",class,-0.25,-0.25,0.25,0.25,"class_tuple_Count_('GBIF:281', 'Branchiopoda')"
"genus_tuple_Count_('GBIF:3237260', 'Paramecium')",0.000180410329093665,1513,"('GBIF:3237260', 'Paramecium')",genus,0.25,-1.0,0.25,1.0,"genus_tuple_Count_('GBIF:3237260', 'Paramecium')"
"genus_tuple_Count_('GBIF:2413860', 'Anchoa')",0.0001802097331110228,1598,"('GBIF:2413860', 'Anchoa')",genus,0.05,-0.5,0.05,0.5,"genus_tuple_Count_('GBIF:2413860', 'Anchoa')"
"family_tuple_Count_('GBIF:7681', 'Arecaceae')",0.0001790485058401302,406,"('GBIF:7681', 'Arecaceae')",family,-0.384615385,-0.576923077,0.3846153846153846,0.5769230769230769,"family_tuple_Count_('GBIF:7681', 'Arecaceae')"
"family_tuple_Count_('GBIF:6567', 'Ficidae')",0.0001783595788694542,581,"('GBIF:6567', 'Ficidae')",family,0.1428571428571428,-0.571428571,0.1428571428571428,0.5714285714285714,"family_tuple_Count_('GBIF:6567', 'Ficidae')"
"family_tuple_Count_('GBIF:7192', 'Scomberesocidae')",0.0001783287545127117,479,"('GBIF:7192', 'Scomberesocidae')",family,-0.666666667,-0.833333333,0.6666666666666666,0.8333333333333334,"family_tuple_Count_('GBIF:7192', 'Scomberesocidae')"
"family_tuple_Count_('GBIF:2947', 'Acipenseridae')",0.0001768497985068195,595,"('GBIF:2947', 'Acipenseridae')",family,1.0,0.6666666666666666,1.0,0.6666666666666666,"family_tuple_Count_('GBIF:2947', 'Acipenseridae')"
"order_tuple_Count_('GBIF:946', 'Dipsacales')",0.0001761872938729023,167,"('GBIF:946', 'Dipsacales')",order,0.5,-0.666666667,0.5,0.6666666666666666,"order_tuple_Count_('GBIF:946', 'Dipsacales')"
"genus_tuple_Count_('GBIF:5204682', 'Pungitius')",0.0001757883446087344,1746,"('GBIF:5204682', 'Pungitius')",genus,0.3333333333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:5204682', 'Pungitius')"
"genus_tuple_Count_('GBIF:2352256', 'Synodus')",0.0001734122775185611,2621,"('GBIF:2352256', 'Synodus')",genus,-1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2352256', 'Synodus')"
"genus_tuple_Count_('GBIF:2866030', 'Halophila')",0.0001727257828325067,2072,"('GBIF:2866030', 'Halophila')",genus,-0.454545455,-0.681818182,0.4545454545454545,0.6818181818181818,"genus_tuple_Count_('GBIF:2866030', 'Halophila')"
"phylum_tuple_Count_('GBIF:8376456', 'Foraminifera')",0.0001726253073352415,24,"('GBIF:8376456', 'Foraminifera')",phylum,1.0,0.0,1.0,0.0,"phylum_tuple_Count_('GBIF:8376456', 'Foraminifera')"
"genus_tuple_Count_('GBIF:8652950', 'Equus')",0.0001724464836628938,1606,"('GBIF:8652950', 'Equus')",genus,-0.115384615,-0.538461538,0.1153846153846153,0.5384615384615384,"genus_tuple_Count_('GBIF:8652950', 'Equus')"
"family_tuple_Count_('GBIF:6176', 'Icteridae')",0.0001719066826251932,758,"('GBIF:6176', 'Icteridae')",family,0.0,0.25,0.0,0.25,"family_tuple_Count_('GBIF:6176', 'Icteridae')"
"family_tuple_Count_('GBIF:8144', 'Cupressaceae')",0.0001718649042176791,918,"('GBIF:8144', 'Cupressaceae')",family,0.0,-0.5625,0.0,0.5625,"family_tuple_Count_('GBIF:8144', 'Cupressaceae')"
"order_tuple_Count_('GBIF:7390893', 'Littorinimorpha')",0.0001716406432856327,192,"('GBIF:7390893', 'Littorinimorpha')",order,1.0,0.0,1.0,0.0,"order_tuple_Count_('GBIF:7390893', 'Littorinimorpha')"
"genus_tuple_Count_('GBIF:2493632', 'Taeniopygia')",0.0001708545203783825,2113,"('GBIF:2493632', 'Taeniopygia')",genus,0.066666667,-0.2,0.066666667,0.2,"genus_tuple_Count_('GBIF:2493632', 'Taeniopygia')"
"order_tuple_Count_('GBIF:495', 'Anguilliformes')",0.0001690427893711112,179,"('GBIF:495', 'Anguilliformes')",order,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:495', 'Anguilliformes')"
"family_tuple_Count_('GBIF:8545', 'Moronidae')",0.0001686887560485162,808,"('GBIF:8545', 'Moronidae')",family,0.0384615384615384,-0.153846154,0.0384615384615384,0.1538461538461538,"family_tuple_Count_('GBIF:8545', 'Moronidae')"
"genus_tuple_Count_('GBIF:2875770', 'Carpinus')",0.0001671563304931901,1702,"('GBIF:2875770', 'Carpinus')",genus,0.1,-0.3,0.1,0.3,"genus_tuple_Count_('GBIF:2875770', 'Carpinus')"
"family_tuple_Count_('GBIF:6057', 'Tetranychidae')",0.0001670749733713647,575,"('GBIF:6057', 'Tetranychidae')",family,0.090909091,0.090909091,0.090909091,0.090909091,"family_tuple_Count_('GBIF:6057', 'Tetranychidae')"
"genus_tuple_Count_('GBIF:2435348', 'Loxodonta')",0.0001670349410947066,1716,"('GBIF:2435348', 'Loxodonta')",genus,0.25,-0.25,0.25,0.25,"genus_tuple_Count_('GBIF:2435348', 'Loxodonta')"
"family_tuple_Count_('GBIF:7911', 'Megachilidae')",0.0001663548524546467,377,"('GBIF:7911', 'Megachilidae')",family,0.4375,-0.375,0.4375,0.375,"family_tuple_Count_('GBIF:7911', 'Megachilidae')"
"genus_tuple_Count_('GBIF:2874237', 'Viola')",0.0001649812689380689,2647,"('GBIF:2874237', 'Viola')",genus,1.0,-0.583333333,1.0,0.5833333333333334,"genus_tuple_Count_('GBIF:2874237', 'Viola')"
"family_tuple_Count_('GBIF:6635', 'Cistaceae')",0.0001648583433671815,437,"('GBIF:6635', 'Cistaceae')",family,0.375,-0.166666667,0.375,0.1666666666666666,"family_tuple_Count_('GBIF:6635', 'Cistaceae')"
"phylum_tuple_Count_('GBIF:87', 'Firmicutes')",0.0001633661485969576,23,"('GBIF:87', 'Firmicutes')",phylum,-0.555555556,-0.166666667,0.5555555555555556,0.1666666666666666,"phylum_tuple_Count_('GBIF:87', 'Firmicutes')"
"genus_tuple_Count_('GBIF:3172323', 'Fraxinus')",0.0001614857884129074,2060,"('GBIF:3172323', 'Fraxinus')",genus,0.03125,-0.34375,0.03125,0.34375,"genus_tuple_Count_('GBIF:3172323', 'Fraxinus')"
"genus_tuple_Count_('GBIF:2706162', 'Holcus')",0.0001584272438933733,2222,"('GBIF:2706162', 'Holcus')",genus,0.5625,-0.5,0.5625,0.5,"genus_tuple_Count_('GBIF:2706162', 'Holcus')"
"genus_tuple_Count_('GBIF:2451481', 'Urosaurus')",0.0001578235096614318,1778,"('GBIF:2451481', 'Urosaurus')",genus,0.4166666666666667,-0.666666667,0.4166666666666667,0.6666666666666666,"genus_tuple_Count_('GBIF:2451481', 'Urosaurus')"
"genus_tuple_Count_('GBIF:2440964', 'Odocoileus')",0.0001571756376264319,1582,"('GBIF:2440964', 'Odocoileus')",genus,-0.222222222,-0.555555556,0.2222222222222222,0.5555555555555556,"genus_tuple_Count_('GBIF:2440964', 'Odocoileus')"
"family_tuple_Count_('GBIF:6727', 'Bufonidae')",0.0001571251223734608,739,"('GBIF:6727', 'Bufonidae')",family,0.1428571428571428,-0.571428571,0.1428571428571428,0.5714285714285714,"family_tuple_Count_('GBIF:6727', 'Bufonidae')"
"family_tuple_Count_('GBIF:5336', 'Pyralidae')",0.0001568493898745165,555,"('GBIF:5336', 'Pyralidae')",family,0.05,-0.7,0.05,0.7,"family_tuple_Count_('GBIF:5336', 'Pyralidae')"
"family_tuple_Count_('GBIF:7680', 'Posidoniaceae')",0.0001552703694826366,884,"('GBIF:7680', 'Posidoniaceae')",family,0.1875,-0.75,0.1875,0.75,"family_tuple_Count_('GBIF:7680', 'Posidoniaceae')"
"family_tuple_Count_('GBIF:5268', 'Phalacrocoracidae')",0.0001550979734041617,637,"('GBIF:5268', 'Phalacrocoracidae')",family,0.0,-0.807692308,0.0,0.8076923076923077,"family_tuple_Count_('GBIF:5268', 'Phalacrocoracidae')"
"family_tuple_Count_('GBIF:8841', 'Crambidae')",0.000154477645573312,604,"('GBIF:8841', 'Crambidae')",family,0.2,-0.2,0.2,0.2,"family_tuple_Count_('GBIF:8841', 'Crambidae')"
"order_tuple_Count_('GBIF:1450', 'Strigiformes')",0.0001535954071132236,139,"('GBIF:1450', 'Strigiformes')",order,-0.230769231,-0.653846154,0.2307692307692307,0.6538461538461539,"order_tuple_Count_('GBIF:1450', 'Strigiformes')"
"class_tuple_Count_('GBIF:179', 'Leotiomycetes')",0.0001530255444944895,70,"('GBIF:179', 'Leotiomycetes')",class,-0.25,-0.625,0.25,0.625,"class_tuple_Count_('GBIF:179', 'Leotiomycetes')"
"genus_tuple_Count_('GBIF:2206245', 'Asellus')",0.0001526093143435988,1906,"('GBIF:2206245', 'Asellus')",genus,-1.0,-0.9,1.0,0.9,"genus_tuple_Count_('GBIF:2206245', 'Asellus')"
"genus_tuple_Count_('GBIF:2115783', 'Semibalanus')",0.0001522503858803166,2454,"('GBIF:2115783', 'Semibalanus')",genus,-0.555555556,-0.777777778,0.5555555555555556,0.7777777777777778,"genus_tuple_Count_('GBIF:2115783', 'Semibalanus')"
"order_tuple_Count_('GBIF:982', 'Neogastropoda')",0.0001521713182897367,254,"('GBIF:982', 'Neogastropoda')",order,0.5,-1.0,0.5,1.0,"order_tuple_Count_('GBIF:982', 'Neogastropoda')"
BERTopics_B52,0.0001511197901841701,7848,B52,tdt_bt,-0.454545455,-0.272727273,0.4545454545454545,0.2727272727272727,BERTopics_B52
BERTopics_B49,0.0001501141478422584,7837,B49,tdt_bt,-0.6,-0.566666667,0.6,0.5666666666666667,BERTopics_B49
"order_tuple_Count_('GBIF:588', 'Pleuronectiformes')",0.0001498721256185893,163,"('GBIF:588', 'Pleuronectiformes')",order,-0.066666667,-0.1,0.066666667,0.1,"order_tuple_Count_('GBIF:588', 'Pleuronectiformes')"
"order_tuple_Count_('GBIF:1068', 'Osmeriformes')",0.000148971051994011,221,"('GBIF:1068', 'Osmeriformes')",order,-0.2,-0.7,0.2,0.7,"order_tuple_Count_('GBIF:1068', 'Osmeriformes')"
"genus_tuple_Count_('GBIF:2436602', 'Macaca')",0.0001481530850529185,1873,"('GBIF:2436602', 'Macaca')",genus,-0.090909091,-0.363636364,0.090909091,0.3636363636363636,"genus_tuple_Count_('GBIF:2436602', 'Macaca')"
"genus_tuple_Count_('GBIF:7673664', 'Acropora')",0.0001472783106148116,2471,"('GBIF:7673664', 'Acropora')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:7673664', 'Acropora')"
"genus_tuple_Count_('GBIF:2498190', 'Branta')",0.000143966825889806,1408,"('GBIF:2498190', 'Branta')",genus,-0.5,-0.0625,0.5,0.0625,"genus_tuple_Count_('GBIF:2498190', 'Branta')"
"family_tuple_Count_('GBIF:5101', 'Platycephalidae')",0.0001432253658330837,963,"('GBIF:5101', 'Platycephalidae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:5101', 'Platycephalidae')"
"genus_tuple_Count_('GBIF:2333602', 'Gasterosteus')",0.0001419050190576577,1745,"('GBIF:2333602', 'Gasterosteus')",genus,-0.384615385,-0.5,0.3846153846153846,0.5,"genus_tuple_Count_('GBIF:2333602', 'Gasterosteus')"
"genus_tuple_Count_('GBIF:5219234', 'Vulpes')",0.0001391288687876656,1629,"('GBIF:5219234', 'Vulpes')",genus,-0.333333333,-0.555555556,0.3333333333333333,0.5555555555555556,"genus_tuple_Count_('GBIF:5219234', 'Vulpes')"
"family_tuple_Count_('GBIF:8113', 'Bacillaceae')",0.0001386915781914168,634,"('GBIF:8113', 'Bacillaceae')",family,-0.714285714,-0.428571429,0.7142857142857143,0.4285714285714285,"family_tuple_Count_('GBIF:8113', 'Bacillaceae')"
"order_tuple_Count_('GBIF:1040', 'Eurotiales')",0.0001377259104799495,184,"('GBIF:1040', 'Eurotiales')",order,0.0,-1.0,0.0,1.0,"order_tuple_Count_('GBIF:1040', 'Eurotiales')"
"genus_tuple_Count_('GBIF:2484878', 'Sitta')",0.0001372510595380466,1504,"('GBIF:2484878', 'Sitta')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2484878', 'Sitta')"
"genus_tuple_Count_('GBIF:3110576', 'Ambrosia')",0.0001366278004065761,1458,"('GBIF:3110576', 'Ambrosia')",genus,0.25,-0.2,0.25,0.2,"genus_tuple_Count_('GBIF:3110576', 'Ambrosia')"
BERTopics_B20,0.0001359033120257442,7887,B20,tdt_bt,-0.029411765,0.2941176470588235,0.0294117647058823,0.2941176470588235,BERTopics_B20
"family_tuple_Count_('GBIF:5306', 'Hyaenidae')",0.0001342907028978647,1144,"('GBIF:5306', 'Hyaenidae')",family,1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:5306', 'Hyaenidae')"
"genus_tuple_Count_('GBIF:8782549', 'Anolis')",0.0001342649178751364,2619,"('GBIF:8782549', 'Anolis')",genus,-1.0,0.5,1.0,0.5,"genus_tuple_Count_('GBIF:8782549', 'Anolis')"
"order_tuple_Count_('GBIF:723', 'Galliformes')",0.0001321891990914043,169,"('GBIF:723', 'Galliformes')",order,-0.090909091,-0.727272727,0.090909091,0.7272727272727273,"order_tuple_Count_('GBIF:723', 'Galliformes')"
"genus_tuple_Count_('GBIF:3172047', 'Veronica')",0.0001319335769096498,1671,"('GBIF:3172047', 'Veronica')",genus,0.6,-0.5,0.6,0.5,"genus_tuple_Count_('GBIF:3172047', 'Veronica')"
"class_tuple_Count_('GBIF:178', 'Eurotiomycetes')",0.0001307901616349197,66,"('GBIF:178', 'Eurotiomycetes')",class,0.0,-1.0,0.0,1.0,"class_tuple_Count_('GBIF:178', 'Eurotiomycetes')"
"phylum_tuple_Count_('GBIF:108', 'Platyhelminthes')",0.0001299247105797592,14,"('GBIF:108', 'Platyhelminthes')",phylum,-0.2,-1.0,0.2,1.0,"phylum_tuple_Count_('GBIF:108', 'Platyhelminthes')"
"genus_tuple_Count_('GBIF:2701072', 'Juncus')",0.0001289126939307886,1821,"('GBIF:2701072', 'Juncus')",genus,0.3,-0.466666667,0.3,0.4666666666666667,"genus_tuple_Count_('GBIF:2701072', 'Juncus')"
"genus_tuple_Count_('GBIF:1622544', 'Rhagoletis')",0.0001281984370348373,2320,"('GBIF:1622544', 'Rhagoletis')",genus,0.0,0.0,0.0,0.0,"genus_tuple_Count_('GBIF:1622544', 'Rhagoletis')"
"genus_tuple_Count_('GBIF:2413443', 'Sprattus')",0.0001276213422572831,2107,"('GBIF:2413443', 'Sprattus')",genus,0.4375,-0.625,0.4375,0.625,"genus_tuple_Count_('GBIF:2413443', 'Sprattus')"
